Filename,Dimension Duplicate,Dimension Original
ISIC_0014844_downsampled.jpg,"(682, 682)","(1024, 683)"
ISIC_0025657.jpg,"(450, 450)","(600, 450)"
ISIC_0027265.jpg,"(450, 450)","(600, 450)"
ISIC_0031067.jpg,"(450, 450)","(600, 450)"
ISIC_0011085.jpg,"(768, 768)","(1024, 768)"
ISIC_0013140_downsampled.jpg,"(684, 684)","(1024, 685)"
ISIC_0030671.jpg,"(450, 450)","(600, 450)"
ISIC_0031189.jpg,"(450, 450)","(600, 450)"
ISIC_0007235_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0024616.jpg,"(450, 450)","(600, 450)"
ISIC_0028066.jpg,"(450, 450)","(600, 450)"
ISIC_0034250.jpg,"(450, 450)","(600, 450)"
ISIC_0029912.jpg,"(450, 450)","(600, 450)"
ISIC_0032717.jpg,"(450, 450)","(600, 450)"
ISIC_0025074.jpg,"(450, 450)","(600, 450)"
ISIC_0032502.jpg,"(450, 450)","(600, 450)"
ISIC_0028098.jpg,"(450, 450)","(600, 450)"
ISIC_0033748.jpg,"(450, 450)","(600, 450)"
ISIC_0032134.jpg,"(450, 450)","(600, 450)"
ISIC_0033091.jpg,"(450, 450)","(600, 450)"
ISIC_0027082.jpg,"(450, 450)","(600, 450)"
ISIC_0014962_downsampled.jpg,"(678, 678)","(1024, 679)"
ISIC_0032589.jpg,"(450, 450)","(600, 450)"
ISIC_0027890.jpg,"(450, 450)","(600, 450)"
ISIC_0027347.jpg,"(450, 450)","(600, 450)"
ISIC_0009931.jpg,"(768, 768)","(1024, 768)"
ISIC_0031940.jpg,"(450, 450)","(600, 450)"
ISIC_0031872.jpg,"(450, 450)","(600, 450)"
ISIC_0014975_downsampled.jpg,"(682, 682)","(1024, 682)"
ISIC_0033005.jpg,"(450, 450)","(600, 450)"
ISIC_0032107.jpg,"(450, 450)","(600, 450)"
ISIC_0034262.jpg,"(450, 450)","(600, 450)"
ISIC_0000047_downsampled.jpg,"(768, 768)","(1024, 768)"
ISIC_0000073.jpg,"(766, 766)","(1022, 767)"
ISIC_0001148_downsampled.jpg,"(768, 768)","(1024, 768)"
ISIC_0029120.jpg,"(450, 450)","(600, 450)"
ISIC_0033939.jpg,"(450, 450)","(600, 450)"
ISIC_0029790.jpg,"(450, 450)","(600, 450)"
ISIC_0026625.jpg,"(450, 450)","(600, 450)"
ISIC_0032617.jpg,"(450, 450)","(600, 450)"
ISIC_0033860.jpg,"(450, 450)","(600, 450)"
ISIC_0029508.jpg,"(450, 450)","(600, 450)"
ISIC_0031313.jpg,"(450, 450)","(600, 450)"
ISIC_0026494.jpg,"(450, 450)","(600, 450)"
ISIC_0031162.jpg,"(450, 450)","(600, 450)"
ISIC_0010603.jpg,"(768, 768)","(1024, 768)"
ISIC_0031981.jpg,"(450, 450)","(600, 450)"
ISIC_0032576.jpg,"(450, 450)","(600, 450)"
ISIC_0029097.jpg,"(450, 450)","(600, 450)"
ISIC_0032945.jpg,"(450, 450)","(600, 450)"
ISIC_0014694_downsampled.jpg,"(682, 682)","(1024, 683)"
ISIC_0027743.jpg,"(450, 450)","(600, 450)"
ISIC_0002488_downsampled.jpg,"(682, 682)","(1024, 682)"
ISIC_0026392.jpg,"(450, 450)","(600, 450)"
ISIC_0024606.jpg,"(450, 450)","(600, 450)"
ISIC_0028078.jpg,"(450, 450)","(600, 450)"
ISIC_0031782.jpg,"(450, 450)","(600, 450)"
ISIC_0031004.jpg,"(450, 450)","(600, 450)"
ISIC_0027813.jpg,"(450, 450)","(600, 450)"
ISIC_0002287_downsampled.jpg,"(682, 682)","(1024, 682)"
ISIC_0027928.jpg,"(450, 450)","(600, 450)"
ISIC_0013712_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0030170.jpg,"(450, 450)","(600, 450)"
ISIC_0033799.jpg,"(450, 450)","(600, 450)"
ISIC_0032850.jpg,"(450, 450)","(600, 450)"
ISIC_0001163_downsampled.jpg,"(682, 682)","(1024, 682)"
ISIC_0026479.jpg,"(450, 450)","(600, 450)"
ISIC_0027724.jpg,"(450, 450)","(600, 450)"
ISIC_0028509.jpg,"(450, 450)","(600, 450)"
ISIC_0026472.jpg,"(450, 450)","(600, 450)"
ISIC_0025208.jpg,"(450, 450)","(600, 450)"
ISIC_0014920_downsampled.jpg,"(680, 680)","(1024, 681)"
ISIC_0031842.jpg,"(450, 450)","(600, 450)"
ISIC_0029395.jpg,"(450, 450)","(600, 450)"
ISIC_0015158_downsampled.jpg,"(684, 684)","(1024, 684)"
ISIC_0034150.jpg,"(450, 450)","(600, 450)"
ISIC_0025190.jpg,"(450, 450)","(600, 450)"
ISIC_0012710_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0014255_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0028763.jpg,"(450, 450)","(600, 450)"
ISIC_0029702.jpg,"(450, 450)","(600, 450)"
ISIC_0010251.jpg,"(768, 768)","(1024, 768)"
ISIC_0032257.jpg,"(450, 450)","(600, 450)"
ISIC_0000480.jpg,"(802, 802)","(919, 802)"
ISIC_0033083.jpg,"(450, 450)","(600, 450)"
ISIC_0024934.jpg,"(450, 450)","(600, 450)"
ISIC_0031719.jpg,"(450, 450)","(600, 450)"
ISIC_0030838.jpg,"(450, 450)","(600, 450)"
ISIC_0028444.jpg,"(450, 450)","(600, 450)"
ISIC_0028843.jpg,"(450, 450)","(600, 450)"
ISIC_0025020.jpg,"(450, 450)","(600, 450)"
ISIC_0029569.jpg,"(450, 450)","(600, 450)"
ISIC_0015030_downsampled.jpg,"(678, 678)","(1024, 679)"
ISIC_0012653_downsampled.jpg,"(682, 682)","(1024, 682)"
ISIC_0012288_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0034079.jpg,"(450, 450)","(600, 450)"
ISIC_0033310.jpg,"(450, 450)","(600, 450)"
ISIC_0031549.jpg,"(450, 450)","(600, 450)"
ISIC_0024848.jpg,"(450, 450)","(600, 450)"
ISIC_0032704.jpg,"(450, 450)","(600, 450)"
ISIC_0026567.jpg,"(450, 450)","(600, 450)"
ISIC_0032079.jpg,"(450, 450)","(600, 450)"
ISIC_0034320.jpg,"(450, 450)","(600, 450)"
ISIC_0000380_downsampled.jpg,"(930, 930)","(1024, 930)"
ISIC_0034160.jpg,"(450, 450)","(600, 450)"
ISIC_0027541.jpg,"(450, 450)","(600, 450)"
ISIC_0033314.jpg,"(450, 450)","(600, 450)"
ISIC_0031905.jpg,"(450, 450)","(600, 450)"
ISIC_0024382.jpg,"(450, 450)","(600, 450)"
ISIC_0034287.jpg,"(450, 450)","(600, 450)"
ISIC_0030306.jpg,"(450, 450)","(600, 450)"
ISIC_0012455_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0026254.jpg,"(450, 450)","(600, 450)"
ISIC_0013579_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0033613.jpg,"(450, 450)","(600, 450)"
ISIC_0015976_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0029539.jpg,"(450, 450)","(600, 450)"
ISIC_0028148.jpg,"(450, 450)","(600, 450)"
ISIC_0029147.jpg,"(450, 450)","(600, 450)"
ISIC_0025308.jpg,"(450, 450)","(600, 450)"
ISIC_0030147.jpg,"(450, 450)","(600, 450)"
ISIC_0030207.jpg,"(450, 450)","(600, 450)"
ISIC_0030517.jpg,"(450, 450)","(600, 450)"
ISIC_0026267.jpg,"(450, 450)","(600, 450)"
ISIC_0030426.jpg,"(450, 450)","(600, 450)"
ISIC_0024995.jpg,"(450, 450)","(600, 450)"
ISIC_0031055.jpg,"(450, 450)","(600, 450)"
ISIC_0024349.jpg,"(450, 450)","(600, 450)"
ISIC_0032946.jpg,"(450, 450)","(600, 450)"
ISIC_0014643_downsampled.jpg,"(764, 764)","(1024, 764)"
ISIC_0025664.jpg,"(450, 450)","(600, 450)"
ISIC_0024802.jpg,"(450, 450)","(600, 450)"
ISIC_0033187.jpg,"(450, 450)","(600, 450)"
ISIC_0015969_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0008807_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0025343.jpg,"(450, 450)","(600, 450)"
ISIC_0028678.jpg,"(450, 450)","(600, 450)"
ISIC_0009925.jpg,"(768, 768)","(1024, 768)"
ISIC_0028326.jpg,"(450, 450)","(600, 450)"
ISIC_0000355.jpg,"(576, 576)","(767, 576)"
ISIC_0031992.jpg,"(450, 450)","(600, 450)"
ISIC_0030280.jpg,"(450, 450)","(600, 450)"
ISIC_0025185.jpg,"(450, 450)","(600, 450)"
ISIC_0025637.jpg,"(450, 450)","(600, 450)"
ISIC_0029545.jpg,"(450, 450)","(600, 450)"
ISIC_0034147.jpg,"(450, 450)","(600, 450)"
ISIC_0027255.jpg,"(450, 450)","(600, 450)"
ISIC_0010349.jpg,"(768, 768)","(1024, 768)"
ISIC_0032294.jpg,"(450, 450)","(600, 450)"
ISIC_0029889.jpg,"(450, 450)","(600, 450)"
ISIC_0027345.jpg,"(450, 450)","(600, 450)"
ISIC_0014812_downsampled.jpg,"(680, 680)","(1024, 681)"
ISIC_0028023.jpg,"(450, 450)","(600, 450)"
ISIC_0012888_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0032159.jpg,"(450, 450)","(600, 450)"
ISIC_0027654.jpg,"(450, 450)","(600, 450)"
ISIC_0030926.jpg,"(450, 450)","(600, 450)"
ISIC_0028284.jpg,"(450, 450)","(600, 450)"
ISIC_0029211.jpg,"(450, 450)","(600, 450)"
ISIC_0034033.jpg,"(450, 450)","(600, 450)"
ISIC_0014653_downsampled.jpg,"(764, 764)","(1024, 764)"
ISIC_0032844.jpg,"(450, 450)","(600, 450)"
ISIC_0027159.jpg,"(450, 450)","(600, 450)"
ISIC_0031116.jpg,"(450, 450)","(600, 450)"
ISIC_0032002.jpg,"(450, 450)","(600, 450)"
ISIC_0033590.jpg,"(450, 450)","(600, 450)"
ISIC_0027595.jpg,"(450, 450)","(600, 450)"
ISIC_0025027.jpg,"(450, 450)","(600, 450)"
ISIC_0013288_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0011294.jpg,"(768, 768)","(1024, 768)"
ISIC_0027205.jpg,"(450, 450)","(600, 450)"
ISIC_0029826.jpg,"(450, 450)","(600, 450)"
ISIC_0012092_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0012377_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0032475.jpg,"(450, 450)","(600, 450)"
ISIC_0012221_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0026218.jpg,"(450, 450)","(600, 450)"
ISIC_0025369.jpg,"(450, 450)","(600, 450)"
ISIC_0034247.jpg,"(450, 450)","(600, 450)"
ISIC_0031447.jpg,"(450, 450)","(600, 450)"
ISIC_0010234.jpg,"(768, 768)","(1024, 768)"
ISIC_0031996.jpg,"(450, 450)","(600, 450)"
ISIC_0025058.jpg,"(450, 450)","(600, 450)"
ISIC_0030580.jpg,"(450, 450)","(600, 450)"
ISIC_0030813.jpg,"(450, 450)","(600, 450)"
ISIC_0027643.jpg,"(450, 450)","(600, 450)"
ISIC_0026958.jpg,"(450, 450)","(600, 450)"
ISIC_0031658.jpg,"(450, 450)","(600, 450)"
ISIC_0015938_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0028214.jpg,"(450, 450)","(600, 450)"
ISIC_0032138.jpg,"(450, 450)","(600, 450)"
ISIC_0030526.jpg,"(450, 450)","(600, 450)"
ISIC_0026336.jpg,"(450, 450)","(600, 450)"
ISIC_0029472.jpg,"(450, 450)","(600, 450)"
ISIC_0028506.jpg,"(450, 450)","(600, 450)"
ISIC_0031122.jpg,"(450, 450)","(600, 450)"
ISIC_0030411.jpg,"(450, 450)","(600, 450)"
ISIC_0010853.jpg,"(768, 768)","(1024, 768)"
ISIC_0024926.jpg,"(450, 450)","(600, 450)"
ISIC_0026353.jpg,"(450, 450)","(600, 450)"
ISIC_0032958.jpg,"(450, 450)","(600, 450)"
ISIC_0028194.jpg,"(450, 450)","(600, 450)"
ISIC_0030716.jpg,"(450, 450)","(600, 450)"
ISIC_0026815.jpg,"(450, 450)","(600, 450)"
ISIC_0030053.jpg,"(450, 450)","(600, 450)"
ISIC_0031944.jpg,"(450, 450)","(600, 450)"
ISIC_0029012.jpg,"(450, 450)","(600, 450)"
ISIC_0026962.jpg,"(450, 450)","(600, 450)"
ISIC_0014937_downsampled.jpg,"(678, 678)","(1024, 679)"
ISIC_0028488.jpg,"(450, 450)","(600, 450)"
ISIC_0026987.jpg,"(450, 450)","(600, 450)"
ISIC_0031666.jpg,"(450, 450)","(600, 450)"
ISIC_0032949.jpg,"(450, 450)","(600, 450)"
ISIC_0032184.jpg,"(450, 450)","(600, 450)"
ISIC_0030078.jpg,"(450, 450)","(600, 450)"
ISIC_0028698.jpg,"(450, 450)","(600, 450)"
ISIC_0028574.jpg,"(450, 450)","(600, 450)"
ISIC_0029152.jpg,"(450, 450)","(600, 450)"
ISIC_0031450.jpg,"(450, 450)","(600, 450)"
ISIC_0031393.jpg,"(450, 450)","(600, 450)"
ISIC_0033387.jpg,"(450, 450)","(600, 450)"
ISIC_0028581.jpg,"(450, 450)","(600, 450)"
ISIC_0033155.jpg,"(450, 450)","(600, 450)"
ISIC_0029633.jpg,"(450, 450)","(600, 450)"
ISIC_0030617.jpg,"(450, 450)","(600, 450)"
ISIC_0031108.jpg,"(450, 450)","(600, 450)"
ISIC_0032807.jpg,"(450, 450)","(600, 450)"
ISIC_0027113.jpg,"(450, 450)","(600, 450)"
ISIC_0025360.jpg,"(450, 450)","(600, 450)"
ISIC_0031726.jpg,"(450, 450)","(600, 450)"
ISIC_0033968.jpg,"(450, 450)","(600, 450)"
ISIC_0032354.jpg,"(450, 450)","(600, 450)"
ISIC_0029160.jpg,"(450, 450)","(600, 450)"
ISIC_0031928.jpg,"(450, 450)","(600, 450)"
ISIC_0024375.jpg,"(450, 450)","(600, 450)"
ISIC_0031009.jpg,"(450, 450)","(600, 450)"
ISIC_0024555.jpg,"(450, 450)","(600, 450)"
ISIC_0025406.jpg,"(450, 450)","(600, 450)"
ISIC_0025016.jpg,"(450, 450)","(600, 450)"
ISIC_0025793.jpg,"(450, 450)","(600, 450)"
ISIC_0030568.jpg,"(450, 450)","(600, 450)"
ISIC_0013832_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0010494.jpg,"(768, 768)","(1024, 768)"
ISIC_0028554.jpg,"(450, 450)","(600, 450)"
ISIC_0033140.jpg,"(450, 450)","(600, 450)"
ISIC_0029416.jpg,"(450, 450)","(600, 450)"
ISIC_0033856.jpg,"(450, 450)","(600, 450)"
ISIC_0028650.jpg,"(450, 450)","(600, 450)"
ISIC_0012435_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0029574.jpg,"(450, 450)","(600, 450)"
ISIC_0029299.jpg,"(450, 450)","(600, 450)"
ISIC_0014580_downsampled.jpg,"(764, 764)","(1024, 764)"
ISIC_0032831.jpg,"(450, 450)","(600, 450)"
ISIC_0031705.jpg,"(450, 450)","(600, 450)"
ISIC_0032726.jpg,"(450, 450)","(600, 450)"
ISIC_0028760.jpg,"(450, 450)","(600, 450)"
ISIC_0026430.jpg,"(450, 450)","(600, 450)"
ISIC_0027449.jpg,"(450, 450)","(600, 450)"
ISIC_0029146.jpg,"(450, 450)","(600, 450)"
ISIC_0024310.jpg,"(450, 450)","(600, 450)"
ISIC_0029026.jpg,"(450, 450)","(600, 450)"
ISIC_0014148_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0012222_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0010358.jpg,"(768, 768)","(1024, 768)"
ISIC_0031164.jpg,"(450, 450)","(600, 450)"
ISIC_0028895.jpg,"(450, 450)","(600, 450)"
ISIC_0013656_downsampled.jpg,"(684, 684)","(1024, 685)"
ISIC_0025936.jpg,"(450, 450)","(600, 450)"
ISIC_0028229.jpg,"(450, 450)","(600, 450)"
ISIC_0030356.jpg,"(450, 450)","(600, 450)"
ISIC_0030036.jpg,"(450, 450)","(600, 450)"
ISIC_0033350.jpg,"(450, 450)","(600, 450)"
ISIC_0031275.jpg,"(450, 450)","(600, 450)"
ISIC_0025384.jpg,"(450, 450)","(600, 450)"
ISIC_0028260.jpg,"(450, 450)","(600, 450)"
ISIC_0028811.jpg,"(450, 450)","(600, 450)"
ISIC_0024820.jpg,"(450, 450)","(600, 450)"
ISIC_0029708.jpg,"(450, 450)","(600, 450)"
ISIC_0027350.jpg,"(450, 450)","(600, 450)"
ISIC_0031793.jpg,"(450, 450)","(600, 450)"
ISIC_0000226.jpg,"(672, 672)","(964, 672)"
ISIC_0034169.jpg,"(450, 450)","(600, 450)"
ISIC_0026589.jpg,"(450, 450)","(600, 450)"
ISIC_0032405.jpg,"(450, 450)","(600, 450)"
ISIC_0010036.jpg,"(768, 768)","(1024, 768)"
ISIC_0000300.jpg,"(576, 576)","(767, 576)"
ISIC_0030923.jpg,"(450, 450)","(600, 450)"
ISIC_0000242.jpg,"(768, 768)","(1024, 768)"
ISIC_0032868.jpg,"(450, 450)","(600, 450)"
ISIC_0033186.jpg,"(450, 450)","(600, 450)"
ISIC_0012538_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0013227_downsampled.jpg,"(684, 684)","(1024, 685)"
ISIC_0032719.jpg,"(450, 450)","(600, 450)"
ISIC_0025287.jpg,"(450, 450)","(600, 450)"
ISIC_0012141_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0010105.jpg,"(768, 768)","(1024, 768)"
ISIC_0010015.jpg,"(768, 768)","(1024, 768)"
ISIC_0029578.jpg,"(450, 450)","(600, 450)"
ISIC_0025037.jpg,"(450, 450)","(600, 450)"
ISIC_0033491.jpg,"(450, 450)","(600, 450)"
ISIC_0000173.jpg,"(544, 544)","(722, 545)"
ISIC_0016053_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0014290_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0031334.jpg,"(450, 450)","(600, 450)"
ISIC_0012434_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0033340.jpg,"(450, 450)","(600, 450)"
ISIC_0029142.jpg,"(450, 450)","(600, 450)"
ISIC_0034105.jpg,"(450, 450)","(600, 450)"
ISIC_0028914.jpg,"(450, 450)","(600, 450)"
ISIC_0030898.jpg,"(450, 450)","(600, 450)"
ISIC_0032796.jpg,"(450, 450)","(600, 450)"
ISIC_0032699.jpg,"(450, 450)","(600, 450)"
ISIC_0012432_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0033840.jpg,"(450, 450)","(600, 450)"
ISIC_0027535.jpg,"(450, 450)","(600, 450)"
ISIC_0024426.jpg,"(450, 450)","(600, 450)"
ISIC_0033052.jpg,"(450, 450)","(600, 450)"
ISIC_0028733.jpg,"(450, 450)","(600, 450)"
ISIC_0029091.jpg,"(450, 450)","(600, 450)"
ISIC_0033745.jpg,"(450, 450)","(600, 450)"
ISIC_0028417.jpg,"(450, 450)","(600, 450)"
ISIC_0033427.jpg,"(450, 450)","(600, 450)"
ISIC_0027394.jpg,"(450, 450)","(600, 450)"
ISIC_0014369_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0029979.jpg,"(450, 450)","(600, 450)"
ISIC_0024972.jpg,"(450, 450)","(600, 450)"
ISIC_0032169.jpg,"(450, 450)","(600, 450)"
ISIC_0025227.jpg,"(450, 450)","(600, 450)"
ISIC_0029437.jpg,"(450, 450)","(600, 450)"
ISIC_0002616_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0012332_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0015264_downsampled.jpg,"(676, 676)","(1024, 677)"
ISIC_0032295.jpg,"(450, 450)","(600, 450)"
ISIC_0032621.jpg,"(450, 450)","(600, 450)"
ISIC_0033609.jpg,"(450, 450)","(600, 450)"
ISIC_0010191.jpg,"(768, 768)","(1024, 768)"
ISIC_0032738.jpg,"(450, 450)","(600, 450)"
ISIC_0028637.jpg,"(450, 450)","(600, 450)"
ISIC_0014212_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0027986.jpg,"(450, 450)","(600, 450)"
ISIC_0030622.jpg,"(450, 450)","(600, 450)"
ISIC_0013424_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0032697.jpg,"(450, 450)","(600, 450)"
ISIC_0024902.jpg,"(450, 450)","(600, 450)"
ISIC_0026655.jpg,"(450, 450)","(600, 450)"
ISIC_0032748.jpg,"(450, 450)","(600, 450)"
ISIC_0029662.jpg,"(450, 450)","(600, 450)"
ISIC_0029101.jpg,"(450, 450)","(600, 450)"
ISIC_0024723.jpg,"(450, 450)","(600, 450)"
ISIC_0025965.jpg,"(450, 450)","(600, 450)"
ISIC_0027142.jpg,"(450, 450)","(600, 450)"
ISIC_0032225.jpg,"(450, 450)","(600, 450)"
ISIC_0000007.jpg,"(766, 766)","(1022, 767)"
ISIC_0030679.jpg,"(450, 450)","(600, 450)"
ISIC_0031965.jpg,"(450, 450)","(600, 450)"
ISIC_0026070.jpg,"(450, 450)","(600, 450)"
ISIC_0028415.jpg,"(450, 450)","(600, 450)"
ISIC_0027777.jpg,"(450, 450)","(600, 450)"
ISIC_0030466.jpg,"(450, 450)","(600, 450)"
ISIC_0026086.jpg,"(450, 450)","(600, 450)"
ISIC_0032972.jpg,"(450, 450)","(600, 450)"
ISIC_0033601.jpg,"(450, 450)","(600, 450)"
ISIC_0014302_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0014083_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0028746.jpg,"(450, 450)","(600, 450)"
ISIC_0026945.jpg,"(450, 450)","(600, 450)"
ISIC_0027756.jpg,"(450, 450)","(600, 450)"
ISIC_0029238.jpg,"(450, 450)","(600, 450)"
ISIC_0033043.jpg,"(450, 450)","(600, 450)"
ISIC_0032846.jpg,"(450, 450)","(600, 450)"
ISIC_0030119.jpg,"(450, 450)","(600, 450)"
ISIC_0030484.jpg,"(450, 450)","(600, 450)"
ISIC_0025381.jpg,"(450, 450)","(600, 450)"
ISIC_0029822.jpg,"(450, 450)","(600, 450)"
ISIC_0028664.jpg,"(450, 450)","(600, 450)"
ISIC_0025299.jpg,"(450, 450)","(600, 450)"
ISIC_0032430.jpg,"(450, 450)","(600, 450)"
ISIC_0027103.jpg,"(450, 450)","(600, 450)"
ISIC_0000120_downsampled.jpg,"(768, 768)","(1024, 768)"
ISIC_0025093.jpg,"(450, 450)","(600, 450)"
ISIC_0028333.jpg,"(450, 450)","(600, 450)"
ISIC_0027774.jpg,"(450, 450)","(600, 450)"
ISIC_0011081.jpg,"(768, 768)","(1024, 768)"
ISIC_0009956.jpg,"(768, 768)","(1024, 768)"
ISIC_0026861.jpg,"(450, 450)","(600, 450)"
ISIC_0025432.jpg,"(450, 450)","(600, 450)"
ISIC_0025934.jpg,"(450, 450)","(600, 450)"
ISIC_0030165.jpg,"(450, 450)","(600, 450)"
ISIC_0025907.jpg,"(450, 450)","(600, 450)"
ISIC_0014431_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0032193.jpg,"(450, 450)","(600, 450)"
ISIC_0026252.jpg,"(450, 450)","(600, 450)"
ISIC_0028817.jpg,"(450, 450)","(600, 450)"
ISIC_0014720_downsampled.jpg,"(682, 682)","(1024, 683)"
ISIC_0025885.jpg,"(450, 450)","(600, 450)"
ISIC_0033566.jpg,"(450, 450)","(600, 450)"
ISIC_0016023_downsampled.jpg,"(684, 684)","(1024, 685)"
ISIC_0033159.jpg,"(450, 450)","(600, 450)"
ISIC_0012520_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0031817.jpg,"(450, 450)","(600, 450)"
ISIC_0013034_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0013097_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0031798.jpg,"(450, 450)","(600, 450)"
ISIC_0026372.jpg,"(450, 450)","(600, 450)"
ISIC_0024718.jpg,"(450, 450)","(600, 450)"
ISIC_0013565_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0014649_downsampled.jpg,"(764, 764)","(1024, 764)"
ISIC_0010445.jpg,"(768, 768)","(1024, 768)"
ISIC_0033216.jpg,"(450, 450)","(600, 450)"
ISIC_0034092.jpg,"(450, 450)","(600, 450)"
ISIC_0026357.jpg,"(450, 450)","(600, 450)"
ISIC_0000203_downsampled.jpg,"(716, 716)","(1024, 716)"
ISIC_0024322.jpg,"(450, 450)","(600, 450)"
ISIC_0030899.jpg,"(450, 450)","(600, 450)"
ISIC_0025690.jpg,"(450, 450)","(600, 450)"
ISIC_0000457_downsampled.jpg,"(750, 750)","(1024, 750)"
ISIC_0024633.jpg,"(450, 450)","(600, 450)"
ISIC_0031956.jpg,"(450, 450)","(600, 450)"
ISIC_0025727.jpg,"(450, 450)","(600, 450)"
ISIC_0032057.jpg,"(450, 450)","(600, 450)"
ISIC_0000206_downsampled.jpg,"(716, 716)","(1024, 716)"
ISIC_0031221.jpg,"(450, 450)","(600, 450)"
ISIC_0033426.jpg,"(450, 450)","(600, 450)"
ISIC_0014642_downsampled.jpg,"(764, 764)","(1024, 764)"
ISIC_0014607_downsampled.jpg,"(764, 764)","(1024, 764)"
ISIC_0025549.jpg,"(450, 450)","(600, 450)"
ISIC_0013908_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0025839.jpg,"(450, 450)","(600, 450)"
ISIC_0016033_downsampled.jpg,"(684, 684)","(1024, 685)"
ISIC_0030670.jpg,"(450, 450)","(600, 450)"
ISIC_0031668.jpg,"(450, 450)","(600, 450)"
ISIC_0029832.jpg,"(450, 450)","(600, 450)"
ISIC_0030935.jpg,"(450, 450)","(600, 450)"
ISIC_0031470.jpg,"(450, 450)","(600, 450)"
ISIC_0024427.jpg,"(450, 450)","(600, 450)"
ISIC_0033385.jpg,"(450, 450)","(600, 450)"
ISIC_0033315.jpg,"(450, 450)","(600, 450)"
ISIC_0012928_downsampled.jpg,"(684, 684)","(1024, 685)"
ISIC_0028875.jpg,"(450, 450)","(600, 450)"
ISIC_0011119.jpg,"(768, 768)","(1024, 768)"
ISIC_0032913.jpg,"(450, 450)","(600, 450)"
ISIC_0034289.jpg,"(450, 450)","(600, 450)"
ISIC_0027972.jpg,"(450, 450)","(600, 450)"
ISIC_0014782_downsampled.jpg,"(682, 682)","(1024, 682)"
ISIC_0024877.jpg,"(450, 450)","(600, 450)"
ISIC_0030481.jpg,"(450, 450)","(600, 450)"
ISIC_0030028.jpg,"(450, 450)","(600, 450)"
ISIC_0013865_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0033207.jpg,"(450, 450)","(600, 450)"
ISIC_0032797.jpg,"(450, 450)","(600, 450)"
ISIC_0033565.jpg,"(450, 450)","(600, 450)"
ISIC_0012201_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0033890.jpg,"(450, 450)","(600, 450)"
ISIC_0012265_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0025687.jpg,"(450, 450)","(600, 450)"
ISIC_0013320_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0025697.jpg,"(450, 450)","(600, 450)"
ISIC_0010337.jpg,"(768, 768)","(1024, 768)"
ISIC_0034103.jpg,"(450, 450)","(600, 450)"
ISIC_0030638.jpg,"(450, 450)","(600, 450)"
ISIC_0032401.jpg,"(450, 450)","(600, 450)"
ISIC_0012108_downsampled.jpg,"(680, 680)","(1024, 680)"
ISIC_0029224.jpg,"(450, 450)","(600, 450)"
ISIC_0014730_downsampled.jpg,"(680, 680)","(1024, 681)"
