Filename,Size Duplicate,Size Original
ISIC_0033486.jpg,44962,254675
ISIC_0066491.jpg,176893,445502
ISIC_0030276.jpg,66504,290040
ISIC_0059888.jpg,247321,558640
ISIC_0025507.jpg,55362,224010
ISIC_0030818.jpg,50416,284677
ISIC_0032051.jpg,53360,259290
ISIC_0030503.jpg,49030,269306
ISIC_0032671.jpg,56284,301943
ISIC_0064759.jpg,257524,653444
ISIC_0028548.jpg,58551,273831
ISIC_0009972.jpg,138204,178571
ISIC_0027539.jpg,55528,284484
ISIC_0030107.jpg,45919,200804
ISIC_0010372.jpg,138876,178562
ISIC_0061114.jpg,202846,613307
ISIC_0067679.jpg,148711,423243
ISIC_0014749_downsampled.jpg,136309,276766
ISIC_0058192.jpg,134323,406955
ISIC_0027818.jpg,56549,292647
ISIC_0032791.jpg,55065,291089
ISIC_0065720.jpg,271386,636356
ISIC_0066555.jpg,199287,507962
ISIC_0053493.jpg,190616,517429
ISIC_0063803.jpg,296486,683901
ISIC_0071966.jpg,187406,502016
ISIC_0029431.jpg,59782,272658
ISIC_0072877.jpg,172204,456307
ISIC_0014310_downsampled.jpg,77097,151647
ISIC_0054710.jpg,144803,353017
ISIC_0000290.jpg,123155,139180
ISIC_0024487.jpg,49699,263289
ISIC_0032081.jpg,68940,338103
ISIC_0057027.jpg,233945,584427
ISIC_0063066.jpg,197029,522265
ISIC_0072068.jpg,191331,592045
ISIC_0053635.jpg,199740,519103
ISIC_0059946.jpg,168356,478219
ISIC_0012682_downsampled.jpg,100809,250487
ISIC_0026863.jpg,45171,264110
ISIC_0027958.jpg,60239,304388
ISIC_0068847.jpg,288628,664136
ISIC_0067499.jpg,189979,490804
ISIC_0028330.jpg,55453,300550
ISIC_0012715_downsampled.jpg,103264,242489
ISIC_0029927.jpg,62065,299616
ISIC_0029602.jpg,47581,221775
ISIC_0058119.jpg,243197,608924
ISIC_0033025.jpg,59776,299869
ISIC_0072860.jpg,153910,447766
ISIC_0054973.jpg,196011,534704
ISIC_0013981_downsampled.jpg,92977,203860
ISIC_0071003.jpg,268782,663383
ISIC_0054446.jpg,188501,476873
ISIC_0032118.jpg,58443,294265
ISIC_0027907.jpg,45878,166270
ISIC_0027325.jpg,51226,275621
ISIC_0065269.jpg,163296,464989
ISIC_0026204.jpg,50583,269396
ISIC_0064276.jpg,166308,358611
ISIC_0061652.jpg,202867,485310
ISIC_0028498.jpg,53104,237119
ISIC_0060129.jpg,187125,513113
ISIC_0032031.jpg,51315,242508
ISIC_0028332.jpg,50996,143718
ISIC_0027384.jpg,53694,283487
ISIC_0000316.jpg,108160,311472
ISIC_0000177_downsampled.jpg,89498,194852
ISIC_0033700.jpg,57142,319782
ISIC_0067151.jpg,246096,638662
ISIC_0064480.jpg,220801,611577
ISIC_0031204.jpg,48996,229242
ISIC_0034122.jpg,50097,278832
ISIC_0027897.jpg,62880,328090
ISIC_0055815.jpg,194669,532248
ISIC_0053738.jpg,195978,549137
ISIC_0011136.jpg,133787,173803
ISIC_0032640.jpg,57692,306690
ISIC_0062463.jpg,255065,597873
ISIC_0054467.jpg,238615,614263
ISIC_0014073_downsampled.jpg,113932,227970
ISIC_0059882.jpg,257741,635539
ISIC_0031240.jpg,55129,283276
ISIC_0054717.jpg,215705,594270
ISIC_0062873.jpg,192345,512625
ISIC_0032554.jpg,49275,282573
ISIC_0069556.jpg,264749,653083
ISIC_0065074.jpg,169120,438506
ISIC_0070963.jpg,171093,489650
ISIC_0053482.jpg,227949,538331
ISIC_0070223.jpg,201804,545999
ISIC_0057705.jpg,213558,549202
ISIC_0015559_downsampled.jpg,155254,250803
ISIC_0065146.jpg,230066,553877
ISIC_0028145.jpg,46076,159756
ISIC_0056950.jpg,191754,506404
ISIC_0060822.jpg,263380,656708
ISIC_0059766.jpg,261287,645040
ISIC_0024384.jpg,51027,299418
ISIC_0033396.jpg,46601,269915
ISIC_0065602.jpg,196688,564800
ISIC_0031933.jpg,36955,156610
ISIC_0032895.jpg,42717,256295
ISIC_0070895.jpg,107914,271056
ISIC_0024471.jpg,50728,217857
ISIC_0030811.jpg,51249,269738
ISIC_0033122.jpg,49533,283055
ISIC_0060869.jpg,245999,611178
ISIC_0033268.jpg,50414,276445
ISIC_0014850_downsampled.jpg,116067,240941
ISIC_0012854_downsampled.jpg,117241,289521
ISIC_0014857_downsampled.jpg,136213,285226
ISIC_0065368.jpg,142909,415821
ISIC_0028190.jpg,51779,252120
ISIC_0034135.jpg,49839,279322
ISIC_0063990.jpg,232174,655099
ISIC_0065990.jpg,210722,517059
ISIC_0027913.jpg,43597,258964
ISIC_0055620.jpg,130718,394148
ISIC_0014654_downsampled.jpg,131281,224456
ISIC_0026724.jpg,48346,265219
ISIC_0054545.jpg,156821,442746
ISIC_0013197_downsampled.jpg,98161,213223
ISIC_0015955_downsampled.jpg,86704,206399
ISIC_0031710.jpg,51437,251103
ISIC_0055452.jpg,196350,489166
ISIC_0033806.jpg,65744,348064
ISIC_0031866.jpg,42195,186014
ISIC_0053760.jpg,159997,447478
ISIC_0069690.jpg,234572,603228
ISIC_0031768.jpg,42662,257895
ISIC_0029495.jpg,41933,156657
ISIC_0000139_downsampled.jpg,133675,227181
ISIC_0025397.jpg,52999,280293
ISIC_0028626.jpg,47932,270318
ISIC_0070949.jpg,131409,397149
ISIC_0015233_downsampled.jpg,128422,263914
ISIC_0068448.jpg,196585,487771
ISIC_0013222_downsampled.jpg,116198,236193
ISIC_0053661.jpg,217082,588505
ISIC_0064916.jpg,165872,463669
ISIC_0026984.jpg,56379,258032
ISIC_0024938.jpg,57287,265709
ISIC_0072928.jpg,223885,680736
ISIC_0000331.jpg,117423,327523
ISIC_0031209.jpg,46577,232749
ISIC_0066600.jpg,155787,436585
ISIC_0060473.jpg,140653,415218
ISIC_0065665.jpg,235792,637739
ISIC_0032632.jpg,55278,290356
ISIC_0013054_downsampled.jpg,130571,282074
ISIC_0056305.jpg,230947,547893
ISIC_0065498.jpg,181762,465240
ISIC_0055590.jpg,219906,548765
ISIC_0031165.jpg,45082,258910
ISIC_0071198.jpg,206141,603305
ISIC_0025101.jpg,48508,245614
ISIC_0026167.jpg,52484,240959
ISIC_0028397.jpg,48681,272182
ISIC_0055564.jpg,211805,551126
ISIC_0064016.jpg,175351,456058
ISIC_0067883.jpg,182071,494730
ISIC_0062984.jpg,212968,547831
ISIC_0059367.jpg,171123,471370
ISIC_0027706.jpg,43726,197743
ISIC_0072546.jpg,204611,591756
ISIC_0028975.jpg,70565,354996
ISIC_0025737.jpg,53780,298813
ISIC_0025168.jpg,58061,264500
ISIC_0032500.jpg,54869,286202
ISIC_0032095.jpg,54144,243816
ISIC_0000310.jpg,119798,340605
ISIC_0057853.jpg,229442,659587
ISIC_0056737.jpg,182958,470391
ISIC_0024646.jpg,49088,232163
ISIC_0012335_downsampled.jpg,93464,187580
ISIC_0029073.jpg,50355,277358
ISIC_0028317.jpg,62488,310046
ISIC_0066257.jpg,216415,615195
ISIC_0068776.jpg,136216,368490
ISIC_0064274.jpg,209661,556697
ISIC_0054802.jpg,207342,566524
ISIC_0026632.jpg,66535,343217
ISIC_0065713.jpg,206504,542639
ISIC_0060945.jpg,195211,545212
ISIC_0010558.jpg,139750,181178
ISIC_0027509.jpg,65018,311577
ISIC_0028222.jpg,59563,407374
ISIC_0027597.jpg,54253,283482
ISIC_0029752.jpg,56486,293020
ISIC_0000154_downsampled.jpg,101321,154084
ISIC_0071329.jpg,191156,502192
ISIC_0032180.jpg,46202,264906
ISIC_0014964_downsampled.jpg,144594,309035
ISIC_0032553.jpg,62114,323485
ISIC_0059552.jpg,231120,552144
ISIC_0069780.jpg,267414,660120
ISIC_0025638.jpg,54515,266870
ISIC_0031551.jpg,50685,274281
ISIC_0025108.jpg,46153,169792
ISIC_0059033.jpg,222473,583729
ISIC_0056508.jpg,204063,507842
ISIC_0024761.jpg,47883,234184
ISIC_0025829.jpg,49071,270989
ISIC_0031201.jpg,52435,299795
ISIC_0055243.jpg,181073,507733
ISIC_0072237.jpg,150157,438137
ISIC_0033368.jpg,59812,333800
ISIC_0062843.jpg,125042,391384
ISIC_0062374.jpg,205232,511701
ISIC_0062144.jpg,206238,564920
ISIC_0032662.jpg,55910,282709
ISIC_0066695.jpg,153697,395779
ISIC_0025350.jpg,54717,261865
ISIC_0029055.jpg,51146,252269
ISIC_0059388.jpg,152007,468001
ISIC_0024785.jpg,47444,267365
ISIC_0029266.jpg,66599,335988
ISIC_0068964.jpg,161082,470882
ISIC_0029866.jpg,48698,266517
ISIC_0009940.jpg,132988,166350
ISIC_0056854.jpg,172459,466007
ISIC_0062142.jpg,186100,507623
ISIC_0056752.jpg,316320,1003503
ISIC_0069264.jpg,211971,575910
ISIC_0063238.jpg,255471,671874
ISIC_0056916.jpg,208749,557995
ISIC_0027650.jpg,53052,245774
ISIC_0025378.jpg,62016,295672
ISIC_0025751.jpg,55069,293674
ISIC_0029114.jpg,46743,259846
ISIC_0053570.jpg,243680,581033
ISIC_0031347.jpg,54892,282730
ISIC_0033366.jpg,67048,345880
ISIC_0028904.jpg,54024,282465
ISIC_0054277.jpg,190706,525235
ISIC_0033079.jpg,70501,312637
ISIC_0026131.jpg,58807,290512
ISIC_0026836.jpg,71050,357775
ISIC_0034063.jpg,65590,317920
ISIC_0027441.jpg,58655,289406
ISIC_0030071.jpg,44039,262829
ISIC_0012245_downsampled.jpg,77048,164907
ISIC_0028582.jpg,61043,293635
ISIC_0031457.jpg,50630,245252
ISIC_0013748_downsampled.jpg,102275,224808
ISIC_0031720.jpg,45717,238090
ISIC_0062940.jpg,208300,516863
ISIC_0054330.jpg,160551,557655
ISIC_0028798.jpg,51525,276276
ISIC_0072245.jpg,203380,558902
ISIC_0053724.jpg,165324,432953
ISIC_0028624.jpg,50395,274622
ISIC_0064251.jpg,209995,593716
ISIC_0027810.jpg,72483,372914
ISIC_0060384.jpg,182341,475223
ISIC_0071574.jpg,202434,530862
ISIC_0030552.jpg,49357,255461
ISIC_0031350.jpg,58639,281784
ISIC_0000161.jpg,103086,64149
ISIC_0010477.jpg,94815,57324
ISIC_0063467.jpg,213057,551367
ISIC_0056374.jpg,154710,462234
ISIC_0064472.jpg,197077,528587
ISIC_0031120.jpg,52607,273380
ISIC_0067728.jpg,204459,507645
ISIC_0000021_downsampled.jpg,133767,221593
ISIC_0072833.jpg,133006,348410
ISIC_0064127.jpg,260195,685949
ISIC_0057722.jpg,219454,537728
ISIC_0064932.jpg,163345,470637
ISIC_0033221.jpg,47768,290387
ISIC_0010334.jpg,156023,198963
ISIC_0012877_downsampled.jpg,99678,201578
ISIC_0071972.jpg,171799,500104
ISIC_0028322.jpg,49908,291960
ISIC_0058901.jpg,310112,690147
ISIC_0067757.jpg,243048,575848
ISIC_0033557.jpg,56281,305021
ISIC_0014591_downsampled.jpg,133439,232205
ISIC_0058944.jpg,135035,410196
ISIC_0067333.jpg,238000,586213
ISIC_0028556.jpg,42386,189013
ISIC_0027589.jpg,48260,263742
ISIC_0055935.jpg,171517,466329
ISIC_0063687.jpg,239034,574576
ISIC_0060967.jpg,136367,396232
ISIC_0064694.jpg,207026,526382
ISIC_0033405.jpg,49510,292523
ISIC_0015631_downsampled.jpg,162471,387197
ISIC_0026420.jpg,66617,288414
ISIC_0068678.jpg,167131,471736
ISIC_0032570.jpg,56206,353836
ISIC_0029408.jpg,50309,270115
ISIC_0031927.jpg,53739,262705
ISIC_0055947.jpg,233280,593768
ISIC_0024546.jpg,55640,257621
ISIC_0012512_downsampled.jpg,88839,189330
ISIC_0068248.jpg,164346,546868
ISIC_0000063_downsampled.jpg,123265,194824
ISIC_0059254.jpg,193611,515043
ISIC_0062589.jpg,182241,470558
ISIC_0030354.jpg,39027,187978
ISIC_0024904.jpg,46800,223385
ISIC_0059872.jpg,236146,594239
ISIC_0059134.jpg,231516,606103
ISIC_0067526.jpg,157212,429075
ISIC_0008998_downsampled.jpg,92835,169073
ISIC_0056431.jpg,203665,543901
ISIC_0057801.jpg,175746,481914
ISIC_0065232.jpg,201801,526461
ISIC_0031597.jpg,57745,240221
ISIC_0029005.jpg,47645,261716
ISIC_0026425.jpg,66679,338924
ISIC_0061437.jpg,221704,604991
ISIC_0027409.jpg,52709,281742
ISIC_0025401.jpg,53571,298787
ISIC_0068346.jpg,122685,324910
ISIC_0055342.jpg,205344,596583
ISIC_0062350.jpg,183202,459248
ISIC_0057418.jpg,157441,492679
ISIC_0033285.jpg,51099,268386
ISIC_0026035.jpg,52488,276475
ISIC_0066810.jpg,151543,403296
ISIC_0015244_downsampled.jpg,135052,297563
ISIC_0073151.jpg,129277,393142
ISIC_0030895.jpg,47274,265990
ISIC_0032386.jpg,51362,277428
ISIC_0033229.jpg,55361,209453
ISIC_0014144_downsampled.jpg,86852,177610
ISIC_0028644.jpg,55517,250207
ISIC_0060576.jpg,204647,547189
ISIC_0053870.jpg,257775,617295
ISIC_0028247.jpg,59481,317689
ISIC_0031607.jpg,53513,281423
ISIC_0068892.jpg,217711,534501
ISIC_0029228.jpg,45785,267210
ISIC_0068861.jpg,186593,495065
ISIC_0025665.jpg,49569,231853
ISIC_0070014.jpg,179752,490261
ISIC_0059395.jpg,195392,569258
ISIC_0028204.jpg,54568,288189
ISIC_0025348.jpg,48770,271837
ISIC_0070994.jpg,183604,477110
ISIC_0071707.jpg,178062,408349
ISIC_0030275.jpg,52321,231342
ISIC_0055524.jpg,195820,484474
ISIC_0062821.jpg,141228,369718
ISIC_0065172.jpg,164664,426257
ISIC_0029891.jpg,54716,245903
ISIC_0024702.jpg,63062,334736
ISIC_0064306.jpg,180396,563792
ISIC_0054641.jpg,173266,486087
ISIC_0025066.jpg,54366,263810
ISIC_0061956.jpg,219656,474289
ISIC_0064939.jpg,173418,488070
ISIC_0072436.jpg,236408,662605
ISIC_0055833.jpg,173986,469213
ISIC_0030148.jpg,63127,333206
ISIC_0030922.jpg,52895,257336
ISIC_0027870.jpg,48950,279906
ISIC_0030386.jpg,51253,282846
ISIC_0013045_downsampled.jpg,72395,141934
ISIC_0056939.jpg,171483,469905
ISIC_0053677.jpg,236939,589525
ISIC_0067710.jpg,177264,491779
ISIC_0072773.jpg,159347,455703
ISIC_0071434.jpg,159787,396032
ISIC_0012159_downsampled.jpg,107472,223654
ISIC_0054166.jpg,159542,444253
ISIC_0069490.jpg,149310,398892
ISIC_0071089.jpg,273618,655821
ISIC_0033800.jpg,47683,268258
ISIC_0061152.jpg,191854,488580
ISIC_0056528.jpg,272869,661074
ISIC_0069582.jpg,196160,528282
ISIC_0013561_downsampled.jpg,149094,337613
ISIC_0057211.jpg,173813,445067
ISIC_0054237.jpg,191246,497433
ISIC_0026684.jpg,47953,268252
ISIC_0069604.jpg,212674,565608
ISIC_0030088.jpg,64342,339500
ISIC_0057501.jpg,169691,459787
ISIC_0032910.jpg,58581,296365
ISIC_0059186.jpg,279898,651351
ISIC_0072040.jpg,167843,427228
ISIC_0011204.jpg,160778,212109
ISIC_0029425.jpg,60009,291356
ISIC_0031248.jpg,51850,277416
ISIC_0012379_downsampled.jpg,112550,226508
ISIC_0015021_downsampled.jpg,139792,308042
ISIC_0032337.jpg,72907,368020
ISIC_0062636.jpg,184389,497520
ISIC_0033495.jpg,52528,292039
ISIC_0025526.jpg,66351,335611
ISIC_0054351.jpg,216500,564141
ISIC_0054815.jpg,146623,419969
ISIC_0032961.jpg,56336,294857
ISIC_0032512.jpg,46287,258806
ISIC_0031469.jpg,65216,341347
ISIC_0054391.jpg,138290,377101
ISIC_0070290.jpg,162925,485944
ISIC_0014594_downsampled.jpg,150012,267959
ISIC_0067477.jpg,115966,289702
ISIC_0072638.jpg,168700,523172
ISIC_0032569.jpg,50618,306414
ISIC_0031864.jpg,49227,270545
ISIC_0058627.jpg,219955,567886
ISIC_0065019.jpg,247621,620569
ISIC_0029281.jpg,58682,295751
ISIC_0033024.jpg,54807,329817
ISIC_0069036.jpg,210209,560984
ISIC_0067698.jpg,203379,543971
ISIC_0055926.jpg,159506,443143
ISIC_0024760.jpg,49290,259926
ISIC_0025655.jpg,48780,146063
ISIC_0062131.jpg,208196,613665
ISIC_0057446.jpg,206227,516244
ISIC_0014574_downsampled.jpg,122730,212152
ISIC_0069252.jpg,224325,581645
ISIC_0064885.jpg,198273,566432
ISIC_0060296.jpg,135326,306572
ISIC_0068536.jpg,243299,618095
ISIC_0026436.jpg,57254,298648
ISIC_0072331.jpg,178508,484060
ISIC_0055753.jpg,171236,488024
ISIC_0058227.jpg,183465,500751
ISIC_0063362.jpg,167029,468779
ISIC_0027494.jpg,44696,264649
ISIC_0072333.jpg,169367,410967
ISIC_0000533.jpg,105814,350447
ISIC_0012248_downsampled.jpg,105994,221170
ISIC_0016048_downsampled.jpg,60668,120263
ISIC_0030431.jpg,40780,248733
ISIC_0032413.jpg,54942,282229
ISIC_0062734.jpg,166575,468396
ISIC_0011343.jpg,142781,199139
ISIC_0072386.jpg,185103,469046
ISIC_0069395.jpg,183410,519454
ISIC_0070734.jpg,179388,461624
ISIC_0027102.jpg,66471,305535
ISIC_0057296.jpg,264201,655317
ISIC_0067233.jpg,149017,389362
ISIC_0027138.jpg,41904,202596
ISIC_0028759.jpg,44720,255723
ISIC_0060439.jpg,203881,536826
ISIC_0070665.jpg,162737,432240
ISIC_0067410.jpg,238100,561936
ISIC_0054871.jpg,198725,626240
ISIC_0012865_downsampled.jpg,92858,192727
ISIC_0029645.jpg,45841,209162
ISIC_0033715.jpg,45395,260665
ISIC_0024743.jpg,40952,196379
ISIC_0015201_downsampled.jpg,149747,328441
ISIC_0063744.jpg,182708,494376
ISIC_0024557.jpg,52832,277258
ISIC_0026180.jpg,45978,261429
ISIC_0054771.jpg,184189,490904
ISIC_0067674.jpg,183056,510641
ISIC_0027922.jpg,45021,194370
ISIC_0059494.jpg,193218,532250
ISIC_0059024.jpg,191292,520838
ISIC_0025339.jpg,70033,334558
ISIC_0033147.jpg,51830,296355
ISIC_0072717.jpg,177293,461567
ISIC_0055097.jpg,175060,498255
ISIC_0034029.jpg,47137,272812
ISIC_0072095.jpg,195904,530388
ISIC_0069903.jpg,184617,483890
ISIC_0031700.jpg,47646,203701
ISIC_0065528.jpg,133959,400419
ISIC_0030228.jpg,52920,280823
ISIC_0025942.jpg,50553,232576
ISIC_0057523.jpg,185967,490176
ISIC_0063691.jpg,212871,516482
ISIC_0026712.jpg,47256,216158
ISIC_0032830.jpg,56868,313005
ISIC_0053972.jpg,234742,596214
ISIC_0029864.jpg,50786,274082
ISIC_0067604.jpg,230644,582839
ISIC_0055914.jpg,173189,482337
ISIC_0058770.jpg,199846,550274
ISIC_0030132.jpg,51210,305663
ISIC_0031198.jpg,54370,250926
ISIC_0033135.jpg,44534,267412
ISIC_0070187.jpg,213751,560629
ISIC_0059910.jpg,194419,488431
ISIC_0014490_downsampled.jpg,80509,158815
ISIC_0070321.jpg,226597,575477
ISIC_0025341.jpg,41487,184986
ISIC_0054506.jpg,187510,507459
ISIC_0070081.jpg,211430,601273
ISIC_0061671.jpg,210788,554382
ISIC_0028419.jpg,47583,236926
ISIC_0026701.jpg,51097,269698
ISIC_0053631.jpg,174649,501961
ISIC_0015956_downsampled.jpg,94860,200999
ISIC_0065904.jpg,223912,540154
ISIC_0032776.jpg,56064,291565
ISIC_0010590.jpg,109417,154002
ISIC_0030706.jpg,56014,278135
ISIC_0069597.jpg,222881,600637
ISIC_0024668.jpg,73655,347850
ISIC_0031121.jpg,42184,207497
ISIC_0033877.jpg,43250,255388
ISIC_0032371.jpg,58407,288096
ISIC_0060207.jpg,249169,591164
ISIC_0060443.jpg,189760,524610
ISIC_0070794.jpg,223558,574291
ISIC_0072990.jpg,229594,580009
ISIC_0056747.jpg,212306,525321
ISIC_0057067.jpg,211117,534030
ISIC_0029263.jpg,47365,228891
ISIC_0009942.jpg,143284,215465
ISIC_0026850.jpg,44190,257489
ISIC_0026290.jpg,51400,255285
ISIC_0027232.jpg,59749,295075
ISIC_0030438.jpg,46513,266249
ISIC_0032752.jpg,51522,287498
ISIC_0010232.jpg,67003,43109
ISIC_0056626.jpg,233609,583339
ISIC_0059167.jpg,165355,464417
ISIC_0033007.jpg,55896,312453
ISIC_0056155.jpg,177548,461069
ISIC_0064948.jpg,119832,330484
ISIC_0056346.jpg,318493,766401
ISIC_0032404.jpg,59140,265153
ISIC_0028274.jpg,47823,265429
ISIC_0064889.jpg,202210,500850
ISIC_0058220.jpg,217903,572528
ISIC_0034214.jpg,64357,328436
ISIC_0011229.jpg,134776,167619
ISIC_0069305.jpg,158757,454890
ISIC_0061889.jpg,141672,421763
ISIC_0072418.jpg,317248,755803
ISIC_0059437.jpg,177739,458798
ISIC_0024343.jpg,54775,235309
ISIC_0030536.jpg,70354,352061
ISIC_0015279_downsampled.jpg,131573,318889
ISIC_0065125.jpg,200188,531193
ISIC_0070838.jpg,244665,569960
ISIC_0063988.jpg,211808,542262
ISIC_0030549.jpg,46221,204505
ISIC_0072218.jpg,225509,529164
ISIC_0072397.jpg,208594,545956
ISIC_0056044.jpg,203235,433611
ISIC_0028178.jpg,54141,281335
ISIC_0065967.jpg,209694,528270
ISIC_0029850.jpg,56370,285462
ISIC_0060640.jpg,215321,579170
ISIC_0072453.jpg,161318,455663
ISIC_0032939.jpg,51662,287740
ISIC_0071655.jpg,215542,529520
ISIC_0031687.jpg,52005,279141
ISIC_0054308.jpg,191000,534700
ISIC_0031896.jpg,48292,213120
ISIC_0066790.jpg,141352,350511
ISIC_0054783.jpg,200465,548359
ISIC_0030626.jpg,64153,294543
ISIC_0031018.jpg,63333,329063
ISIC_0015003_downsampled.jpg,127387,265145
ISIC_0029501.jpg,49807,241737
ISIC_0028482.jpg,66638,343733
ISIC_0032960.jpg,67063,342487
ISIC_0066061.jpg,234022,562015
ISIC_0033251.jpg,60608,304858
ISIC_0000339.jpg,114557,350126
ISIC_0027956.jpg,62417,297100
ISIC_0056354.jpg,204778,507676
ISIC_0012323_downsampled.jpg,117589,267664
ISIC_0068402.jpg,213488,596065
ISIC_0026162.jpg,51777,277333
ISIC_0055765.jpg,175193,451033
ISIC_0072360.jpg,189791,506434
ISIC_0025933.jpg,53262,282226
ISIC_0028137.jpg,47245,270537
ISIC_0067632.jpg,127595,319341
ISIC_0028428.jpg,70377,355891
ISIC_0032755.jpg,40130,230942
ISIC_0069761.jpg,214940,530807
ISIC_0064789.jpg,197792,585533
ISIC_0056353.jpg,189196,478635
ISIC_0055451.jpg,228213,577726
ISIC_0028982.jpg,42044,116756
ISIC_0071111.jpg,253557,669428
ISIC_0032362.jpg,40968,217316
ISIC_0066164.jpg,203969,591334
ISIC_0032523.jpg,48474,276030
ISIC_0065765.jpg,132829,360022
ISIC_0059397.jpg,176629,493158
ISIC_0053554.jpg,194880,521964
ISIC_0026694.jpg,49576,213990
ISIC_0033481.jpg,63718,332242
ISIC_0056751.jpg,129451,307759
ISIC_0000423_downsampled.jpg,124493,211718
ISIC_0060441.jpg,229888,604911
ISIC_0070959.jpg,146361,342259
ISIC_0000458.jpg,151742,451517
ISIC_0034279.jpg,58351,307022
ISIC_0053685.jpg,173611,455806
ISIC_0069981.jpg,215508,613309
ISIC_0015167_downsampled.jpg,146405,302936
ISIC_0069240.jpg,255745,618352
ISIC_0068177.jpg,184779,484292
ISIC_0030849.jpg,57683,250671
ISIC_0028905.jpg,41392,189962
ISIC_0010017.jpg,153709,203389
ISIC_0030521.jpg,50374,244208
ISIC_0000247.jpg,100221,125959
ISIC_0059670.jpg,157511,347981
ISIC_0060624.jpg,231092,552519
ISIC_0025019.jpg,39837,187034
ISIC_0029672.jpg,48066,268797
ISIC_0066483.jpg,195791,616967
ISIC_0028134.jpg,52995,275149
ISIC_0063094.jpg,278680,743211
ISIC_0025015.jpg,49027,270530
ISIC_0055077.jpg,155153,447029
ISIC_0070069.jpg,162714,467464
ISIC_0024734.jpg,33572,101724
ISIC_0057332.jpg,181006,564057
ISIC_0025789.jpg,45805,232916
ISIC_0012713_downsampled.jpg,73058,145043
ISIC_0072189.jpg,149112,433248
ISIC_0031794.jpg,48607,207083
ISIC_0027738.jpg,62706,309020
ISIC_0026666.jpg,44820,119371
ISIC_0027235.jpg,54122,261783
ISIC_0030504.jpg,68628,303290
ISIC_0024468.jpg,62607,291325
ISIC_0030658.jpg,50824,275990
ISIC_0032808.jpg,55195,220004
ISIC_0026526.jpg,44776,198802
ISIC_0064993.jpg,237298,617528
ISIC_0030573.jpg,69152,344963
ISIC_0054036.jpg,167135,436250
ISIC_0068062.jpg,223221,548111
ISIC_0069821.jpg,196634,502786
ISIC_0024351.jpg,51333,247147
ISIC_0025843.jpg,66737,338614
ISIC_0068143.jpg,233655,586347
ISIC_0059457.jpg,190247,521433
ISIC_0028631.jpg,52243,238803
ISIC_0065628.jpg,190927,525216
ISIC_0027100.jpg,58444,278657
ISIC_0032602.jpg,56810,293757
ISIC_0033260.jpg,46386,272461
ISIC_0055949.jpg,128137,308343
ISIC_0070528.jpg,223570,581839
ISIC_0030347.jpg,47317,269594
ISIC_0012508_downsampled.jpg,92609,205725
ISIC_0024712.jpg,48323,251000
ISIC_0065555.jpg,166818,478081
ISIC_0062319.jpg,141864,430445
ISIC_0068063.jpg,155686,422863
ISIC_0030196.jpg,62455,299169
ISIC_0000088_downsampled.jpg,105739,157349
ISIC_0070894.jpg,131509,391220
ISIC_0030424.jpg,51956,274444
ISIC_0060517.jpg,239847,562003
ISIC_0062543.jpg,206766,556503
ISIC_0028164.jpg,69637,351546
ISIC_0069303.jpg,156782,410224
ISIC_0033687.jpg,51808,291276
ISIC_0028205.jpg,45110,214224
ISIC_0069244.jpg,135040,406330
ISIC_0056008.jpg,213172,525143
ISIC_0067808.jpg,227002,544105
ISIC_0054975.jpg,128297,330133
ISIC_0033034.jpg,73411,248682
ISIC_0030408.jpg,64773,310797
ISIC_0071878.jpg,139077,389479
ISIC_0063701.jpg,180680,489600
ISIC_0029420.jpg,62731,291201
ISIC_0061115.jpg,183208,468395
ISIC_0024839.jpg,52778,306681
ISIC_0031128.jpg,53404,283285
ISIC_0010102.jpg,132324,172223
ISIC_0028201.jpg,62718,294336
ISIC_0025680.jpg,45758,264574
ISIC_0070739.jpg,151977,393578
ISIC_0034066.jpg,60908,332942
ISIC_0029202.jpg,62023,316748
ISIC_0026112.jpg,62879,328975
ISIC_0029736.jpg,53748,155900
ISIC_0063031.jpg,216721,583725
ISIC_0015255_downsampled.jpg,136363,284733
ISIC_0068259.jpg,153702,435944
ISIC_0025725.jpg,53991,283052
ISIC_0057943.jpg,202492,520071
ISIC_0072965.jpg,231135,672651
ISIC_0066034.jpg,148854,437348
ISIC_0032580.jpg,58613,316973
ISIC_0057022.jpg,240608,602087
ISIC_0031386.jpg,51460,236200
ISIC_0034094.jpg,52349,282257
ISIC_0007322_downsampled.jpg,98582,234882
ISIC_0028953.jpg,50241,271520
ISIC_0034197.jpg,65395,343318
ISIC_0071489.jpg,118883,367830
ISIC_0000382_downsampled.jpg,159429,218895
ISIC_0031346.jpg,58056,273359
ISIC_0058794.jpg,174294,487289
ISIC_0067358.jpg,216437,572827
ISIC_0068918.jpg,231953,605393
ISIC_0070328.jpg,176420,496820
ISIC_0033656.jpg,57678,296018
ISIC_0059365.jpg,146608,438272
ISIC_0027048.jpg,50512,274186
ISIC_0014600_downsampled.jpg,163239,285478
ISIC_0025174.jpg,58578,288096
ISIC_0057299.jpg,281536,673769
ISIC_0064405.jpg,231143,637690
ISIC_0033712.jpg,58303,304563
ISIC_0063639.jpg,311750,847840
ISIC_0024588.jpg,53392,282388
ISIC_0034166.jpg,44453,226403
ISIC_0064277.jpg,185360,526674
ISIC_0070715.jpg,234844,600339
ISIC_0025598.jpg,47956,207542
