Filename,Dimension Duplicate,Dimension Original
ISIC_0013888.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0001292.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0015202.jpg,"(6661, 4401)","(6661, 4401)"
ISIC_0012708.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014535.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0016022.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010060.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012282.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0009910.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000137.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0015995.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010861.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000442.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0013196.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012711.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013908.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013385.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014979.jpg,"(6642, 4420)","(6642, 4420)"
ISIC_0012904.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0014832.jpg,"(6642, 4440)","(6642, 4440)"
ISIC_0010233.jpg,"(1024, 768)","(1024, 768)"
ISIC_0009895.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000132.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0014286.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015279.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0001188.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014108.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012432.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000501.jpg,"(919, 802)","(919, 802)"
ISIC_0011218.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011333.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012547.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0001142.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0002879.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0013792.jpg,"(2304, 1536)","(2304, 1536)"
ISIC_0014577.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0009880.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014475.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012856.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012806.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010463.jpg,"(1024, 768)","(1024, 768)"
ISIC_0001103.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012493.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000075.jpg,"(1022, 767)","(1022, 767)"
ISIC_0000249.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013249.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0007156.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0012742.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000382.jpg,"(2314, 2067)","(2314, 2067)"
ISIC_0000107.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0000293.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000473.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010479.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015568.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0000153.jpg,"(2592, 1944)","(2592, 1944)"
ISIC_0002246.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0014775.jpg,"(6642, 4401)","(6642, 4401)"
ISIC_0014062.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014779.jpg,"(6621, 4441)","(6621, 4441)"
ISIC_0014845.jpg,"(6622, 4401)","(6622, 4401)"
ISIC_0010226.jpg,"(1024, 768)","(1024, 768)"
ISIC_0009928.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013164.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015309.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0013797.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012878.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010043.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015483.jpg,"(6668, 4459)","(6668, 4459)"
ISIC_0011098.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010558.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011084.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000316.jpg,"(767, 576)","(767, 576)"
ISIC_0000337.jpg,"(767, 576)","(767, 576)"
ISIC_0013813.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000213.jpg,"(718, 542)","(718, 542)"
ISIC_0012706.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000165.jpg,"(961, 649)","(961, 649)"
ISIC_0015146.jpg,"(6662, 4422)","(6662, 4422)"
ISIC_0015411.jpg,"(6668, 4419)","(6668, 4419)"
ISIC_0015176.jpg,"(6628, 4439)","(6628, 4439)"
ISIC_0013089.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012245.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0001106.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010231.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000030.jpg,"(1503, 1129)","(1503, 1129)"
ISIC_0014457.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011363.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014596.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0013980.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000413.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0012390.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000243.jpg,"(576, 768)","(576, 768)"
ISIC_0014883.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0012526.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010607.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012539.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012118.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015953.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012665.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013636.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011327.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012284.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012770.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015948.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0007475.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0012271.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0009962.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012334.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000135.jpg,"(2272, 1704)","(2272, 1704)"
ISIC_0013603.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0014800.jpg,"(6642, 4422)","(6642, 4422)"
ISIC_0000082.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0002948.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0014821.jpg,"(6642, 4422)","(6642, 4422)"
ISIC_0013340.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014541.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000310.jpg,"(767, 576)","(767, 576)"
ISIC_0002353.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0011378.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012167.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0011343.jpg,"(1024, 768)","(1024, 768)"
ISIC_0008552.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013271.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010844.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000519.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0000054.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0014825.jpg,"(6642, 4441)","(6642, 4441)"
ISIC_0008396.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000479.jpg,"(919, 802)","(919, 802)"
ISIC_0000275.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015207.jpg,"(6641, 4420)","(6641, 4420)"
ISIC_0014773.jpg,"(6642, 4420)","(6642, 4420)"
ISIC_0011345.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014470.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010341.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012248.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010322.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014857.jpg,"(6628, 4439)","(6628, 4439)"
ISIC_0015118.jpg,"(6680, 4422)","(6680, 4422)"
ISIC_0010459.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015955.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0011161.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010264.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014742.jpg,"(6648, 4419)","(6648, 4419)"
ISIC_0000372.jpg,"(767, 576)","(767, 576)"
ISIC_0015593.jpg,"(6661, 4402)","(6661, 4402)"
ISIC_0011202.jpg,"(1024, 768)","(1024, 768)"
ISIC_0001247.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0009953.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010367.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000235.jpg,"(724, 542)","(724, 542)"
ISIC_0000498.jpg,"(919, 802)","(919, 802)"
ISIC_0013637.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013001.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0014059.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011228.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012768.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014169.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013364.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013073.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0011112.jpg,"(1024, 768)","(1024, 768)"
ISIC_0009923.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011165.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014600.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0002806.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011385.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010851.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013961.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000214.jpg,"(958, 642)","(958, 642)"
ISIC_0013274.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0016026.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000039.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0012810.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0009991.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011173.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013118.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013333.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010606.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000150.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0012357.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0009933.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013562.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015355.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0012679.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000251.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010848.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010092.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000211.jpg,"(962, 674)","(962, 674)"
ISIC_0016052.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010016.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012384.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015071.jpg,"(6681, 4422)","(6681, 4422)"
ISIC_0011166.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012826.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0001186.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012381.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010006.jpg,"(1024, 768)","(1024, 768)"
ISIC_0008280.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0003657.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0015952.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012836.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0009970.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014862.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0012478.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000509.jpg,"(919, 802)","(919, 802)"
ISIC_0000325.jpg,"(767, 576)","(767, 576)"
ISIC_0009252.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0015208.jpg,"(6621, 4422)","(6621, 4422)"
ISIC_0000051.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0000134.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0010863.jpg,"(1024, 768)","(1024, 768)"
ISIC_0016050.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014765.jpg,"(6681, 4441)","(6681, 4441)"
ISIC_0014838.jpg,"(6640, 4420)","(6640, 4420)"
ISIC_0000263.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013588.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000488.jpg,"(919, 802)","(919, 802)"
ISIC_0014770.jpg,"(6682, 4382)","(6682, 4382)"
ISIC_0000183.jpg,"(1079, 705)","(1079, 705)"
ISIC_0013394.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0005639.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0010018.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014942.jpg,"(6668, 4419)","(6668, 4419)"
ISIC_0000152.jpg,"(2592, 1944)","(2592, 1944)"
ISIC_0012844.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012207.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012876.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0000491.jpg,"(919, 802)","(919, 802)"
ISIC_0014697.jpg,"(6642, 4401)","(6642, 4401)"
ISIC_0013601.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010590.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013801.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0009948.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012109.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015957.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0000465.jpg,"(919, 802)","(919, 802)"
ISIC_0015220.jpg,"(6682, 4441)","(6682, 4441)"
ISIC_0010081.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000265.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012250.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0011348.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015050.jpg,"(6601, 4382)","(6601, 4382)"
ISIC_0013341.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012840.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0011397.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010581.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010014.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000393.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0016056.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013181.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014943.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0014221.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014327.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015244.jpg,"(6708, 4439)","(6708, 4439)"
ISIC_0000323.jpg,"(767, 576)","(767, 576)"
ISIC_0000015.jpg,"(1022, 767)","(1022, 767)"
ISIC_0000190.jpg,"(722, 543)","(722, 543)"
ISIC_0010176.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014139.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0002780.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013474.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013114.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010337.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012701.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015357.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0015403.jpg,"(6648, 4419)","(6648, 4419)"
ISIC_0000242.jpg,"(1024, 768)","(1024, 768)"
ISIC_0001367.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0016042.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012965.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015030.jpg,"(6602, 4382)","(6602, 4382)"
ISIC_0000311.jpg,"(767, 576)","(767, 576)"
ISIC_0015939.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000328.jpg,"(767, 576)","(767, 576)"
ISIC_0010570.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015641.jpg,"(6641, 4400)","(6641, 4400)"
ISIC_0000049.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0000421.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0005787.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0000364.jpg,"(767, 576)","(767, 576)"
ISIC_0012656.jpg,"(2304, 1536)","(2304, 1536)"
ISIC_0013204.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0009990.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013897.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010034.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010070.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015476.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0000409.jpg,"(2601, 1909)","(2601, 1909)"
ISIC_0013511.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012318.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012230.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000104.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0000297.jpg,"(767, 576)","(767, 576)"
ISIC_0010599.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015311.jpg,"(6708, 4459)","(6708, 4459)"
ISIC_0000546.jpg,"(824, 719)","(824, 719)"
ISIC_0013325.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015018.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0015947.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000093.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0010225.jpg,"(1024, 768)","(1024, 768)"
ISIC_0008998.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012518.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013942.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012672.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015215.jpg,"(6642, 4441)","(6642, 4441)"
ISIC_0008600.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0013512.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013238.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0011121.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000261.jpg,"(1024, 768)","(1024, 768)"
ISIC_0006800.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0014099.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012089.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000365.jpg,"(767, 576)","(767, 576)"
ISIC_0015283.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0015976.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010002.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013977.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015020.jpg,"(6648, 4459)","(6648, 4459)"
ISIC_0013525.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000207.jpg,"(1062, 701)","(1062, 701)"
ISIC_0010333.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012956.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0008659.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013929.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013416.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010444.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012690.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012257.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010584.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011157.jpg,"(1024, 768)","(1024, 768)"
ISIC_0001442.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0015982.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012657.jpg,"(2304, 1536)","(2304, 1536)"
ISIC_0013840.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013291.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012710.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015132.jpg,"(6681, 4422)","(6681, 4422)"
ISIC_0014713.jpg,"(6602, 4401)","(6602, 4401)"
ISIC_0013565.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014073.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013456.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0002251.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0012191.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010061.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013766.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011353.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000125.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0010362.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015960.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010032.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015264.jpg,"(6708, 4439)","(6708, 4439)"
ISIC_0015614.jpg,"(6648, 4439)","(6648, 4439)"
ISIC_0014987.jpg,"(6621, 4420)","(6621, 4420)"
ISIC_0009940.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015510.jpg,"(6681, 4440)","(6681, 4440)"
ISIC_0010368.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000548.jpg,"(771, 750)","(771, 750)"
ISIC_0009899.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014675.jpg,"(6708, 4439)","(6708, 4439)"
ISIC_0014526.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013140.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0011162.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000187.jpg,"(722, 542)","(722, 542)"
ISIC_0009992.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014044.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013800.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000481.jpg,"(919, 802)","(919, 802)"
ISIC_0015130.jpg,"(6661, 4401)","(6661, 4401)"
ISIC_0010572.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000146.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0011110.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014724.jpg,"(6582, 4382)","(6582, 4382)"
ISIC_0000123.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0010329.jpg,"(1024, 768)","(1024, 768)"
ISIC_0006114.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0004168.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014851.jpg,"(6648, 4439)","(6648, 4439)"
ISIC_0016038.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000087.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0013762.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012378.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013671.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013212.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013126.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012481.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000139.jpg,"(2816, 2112)","(2816, 2112)"
ISIC_0014932.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0015993.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0002885.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013023.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0001163.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0014666.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0014149.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010077.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000271.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010380.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011104.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010850.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012342.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014809.jpg,"(6622, 4421)","(6622, 4421)"
ISIC_0012898.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0015330.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0013178.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000366.jpg,"(767, 576)","(767, 576)"
ISIC_0000029.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0001133.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0013806.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015485.jpg,"(6648, 4439)","(6648, 4439)"
ISIC_0012903.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0011229.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014127.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014820.jpg,"(6622, 4441)","(6622, 4441)"
ISIC_0014336.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014395.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0016025.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014743.jpg,"(6628, 4399)","(6628, 4399)"
ISIC_0010194.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010318.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013056.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010455.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014151.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015418.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0007141.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0000343.jpg,"(767, 576)","(767, 576)"
ISIC_0012503.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013086.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010588.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015241.jpg,"(6648, 4439)","(6648, 4439)"
ISIC_0000161.jpg,"(962, 674)","(962, 674)"
ISIC_0010247.jpg,"(1024, 768)","(1024, 768)"
ISIC_0016013.jpg,"(4288, 2848)","(4288, 2848)"
