Dataset_Duplicate,Subfolder_Duplicate,FilePath_Duplicate,FileName_Duplicate,FileHash,Dataset_Original,Subfolder_Original,FilePath_Original,FileName_Original
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017073.jpg,ISIC_0017073.jpg,1e59386600e38394ff19648499233586,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017073.jpg,ISIC_0017073.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023498.jpg,ISIC_0023498.jpg,a7fa07c6d8a05471a8723fc669e24cb1,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023498.jpg,ISIC_0023498.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036095.jpg,ISIC_0036095.jpg,c6e8978de049e534201cc0214c97bf46,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036095.jpg,ISIC_0036095.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036081.jpg,ISIC_0036081.jpg,ad6fd997946ef5c4d595c7b8a131f981,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036081.jpg,ISIC_0036081.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019062.jpg,ISIC_0019062.jpg,59789361d90a888106ca7c179b9fb072,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019062.jpg,ISIC_0019062.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0020185.jpg,ISIC_0020185.jpg,e904e29c467df7106a8e3081499f06cc,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0020185.jpg,ISIC_0020185.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0012651.jpg,ISIC_0012651.jpg,721732ca4bf21c77d848a4dbb25a3149,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0012651.jpg,ISIC_0012651.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021270.jpg,ISIC_0021270.jpg,70e621df0ef3c49944bd4d3e610a0097,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021270.jpg,ISIC_0021270.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0020608.jpg,ISIC_0020608.jpg,2ddf2fc834d796b91ba95c25eb2194d2,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0020608.jpg,ISIC_0020608.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023301.jpg,ISIC_0023301.jpg,e571f4599b5a803b7164a74b703c2037,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023301.jpg,ISIC_0023301.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0020620.jpg,ISIC_0020620.jpg,3c2a6b068acc5822337f68d5a1dce350,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0020620.jpg,ISIC_0020620.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019880.jpg,ISIC_0019880.jpg,cea76f5912f1bb2f5fac50d55aa36fce,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019880.jpg,ISIC_0019880.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017675.jpg,ISIC_0017675.jpg,5ef7edddaf3b0e0b77bebeced79940f6,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017675.jpg,ISIC_0017675.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019664.jpg,ISIC_0019664.jpg,03ec729f81651a7a812ac24e18b78a22,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019664.jpg,ISIC_0019664.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017891.jpg,ISIC_0017891.jpg,cdb4caef4b9b4449a2c785ddfe57435d,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017891.jpg,ISIC_0017891.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023275.jpg,ISIC_0023275.jpg,790dfb6ea99eb63f88bc9545627c1917,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023275.jpg,ISIC_0023275.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023261.jpg,ISIC_0023261.jpg,68f214f86add7f426b1373aeea3c358b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023261.jpg,ISIC_0023261.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036122.jpg,ISIC_0036122.jpg,b41506a7efc26fb8ca6b1da645f126a8,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036122.jpg,ISIC_0036122.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036136.jpg,ISIC_0036136.jpg,d4b1f3efb83bcdbf730eb0469ac353e7,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036136.jpg,ISIC_0036136.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018744.jpg,ISIC_0018744.jpg,d16a31dc333d32323aa01b63043cf38e,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018744.jpg,ISIC_0018744.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0024095.jpg,ISIC_0024095.jpg,4f628236cfb36ceb05840979782e6d0c,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0024095.jpg,ISIC_0024095.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021112.jpg,ISIC_0021112.jpg,358d6a1b6b3b760d2b7f38e685de099c,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021112.jpg,ISIC_0021112.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036308.jpg,ISIC_0036308.jpg,51cd1afda4e6e9aadd3decc9fb3cc6d3,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036308.jpg,ISIC_0036308.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021648.jpg,ISIC_0021648.jpg,e727d1328e45e8e09032c0d7c6eba08f,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021648.jpg,ISIC_0021648.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036335.jpg,ISIC_0036335.jpg,f1c48518764da639c7da370229f3ad60,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036335.jpg,ISIC_0036335.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0024043.jpg,ISIC_0024043.jpg,94dd78de9388d5d75b1ba20616f2ae5b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0024043.jpg,ISIC_0024043.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036309.jpg,ISIC_0036309.jpg,0f6602fbaf84c422e5c73f449981725f,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036309.jpg,ISIC_0036309.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019315.jpg,ISIC_0019315.jpg,98f58565b1679b6a8e2fca05f9277338,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019315.jpg,ISIC_0019315.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015275.jpg,ISIC_0015275.jpg,5e5fe61803c5d3754dd8ba7cda26e7ad,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015275.jpg,ISIC_0015275.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018989.jpg,ISIC_0018989.jpg,d0830f97730cc9e89eea0d749cf94f01,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018989.jpg,ISIC_0018989.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015507.jpg,ISIC_0015507.jpg,1f06623ddddf9c55e134548f6dccbe5a,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015507.jpg,ISIC_0015507.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015261.jpg,ISIC_0015261.jpg,2e995d4499b1f9ccd657527b4c20e656,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015261.jpg,ISIC_0015261.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036137.jpg,ISIC_0036137.jpg,cc16ac4d4704f805b0a6cf96a87253a8,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036137.jpg,ISIC_0036137.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015088.jpg,ISIC_0015088.jpg,46da21fd1aa0f3c5c5648bbe56c5fd23,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015088.jpg,ISIC_0015088.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036123.jpg,ISIC_0036123.jpg,30ae1b9a27465933a4c5db36bcaf1803,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036123.jpg,ISIC_0036123.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023506.jpg,ISIC_0023506.jpg,2ddea9433a689cd55691c50ef14816cc,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023506.jpg,ISIC_0023506.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023274.jpg,ISIC_0023274.jpg,d837804c3dfe10d06680e5210c62513f,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023274.jpg,ISIC_0023274.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018209.jpg,ISIC_0018209.jpg,cc7620373944e15e94227662c989aa4d,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018209.jpg,ISIC_0018209.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0020972.jpg,ISIC_0020972.jpg,1fec726dac2064bdf173678b0d7a4515,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0020972.jpg,ISIC_0020972.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023472.jpg,ISIC_0023472.jpg,5f32d117d746965465d116f48ae8a3a3,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023472.jpg,ISIC_0023472.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023300.jpg,ISIC_0023300.jpg,5914ab462fa42234e811eedffc001afc,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023300.jpg,ISIC_0023300.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019088.jpg,ISIC_0019088.jpg,b8924c2c47b138963986407075140016,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019088.jpg,ISIC_0019088.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036080.jpg,ISIC_0036080.jpg,534d90cfe707878a773ea3226520c973,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036080.jpg,ISIC_0036080.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0012650.jpg,ISIC_0012650.jpg,8230b4b9133b29964d73cba15573c96e,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0012650.jpg,ISIC_0012650.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022787.jpg,ISIC_0022787.jpg,55fa203cfe5cfb6196ed04cc56413d76,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022787.jpg,ISIC_0022787.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0016344.jpg,ISIC_0016344.jpg,9eec93ef90b233f2e69dda344c3f53c1,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0016344.jpg,ISIC_0016344.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036094.jpg,ISIC_0036094.jpg,02cf4ea0847c50e7d092a061bfff3785,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036094.jpg,ISIC_0036094.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015117.jpg,ISIC_0015117.jpg,a74a09c122f81c59b84719054f36b952,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015117.jpg,ISIC_0015117.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022552.jpg,ISIC_0022552.jpg,26eee3ae9802219b10d3afa59328ee45,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022552.jpg,ISIC_0022552.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036241.jpg,ISIC_0036241.jpg,4671b2c74ef22f109a2a89df4e6d91a9,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036241.jpg,ISIC_0036241.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022220.jpg,ISIC_0022220.jpg,736a13d9c3e3b9fa3e87ae614779ae12,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022220.jpg,ISIC_0022220.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036255.jpg,ISIC_0036255.jpg,46c9ceb18ba8f89c74100ec223dc951d,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036255.jpg,ISIC_0036255.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022546.jpg,ISIC_0022546.jpg,7457455a0539bfc2a3d354f772ab4929,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022546.jpg,ISIC_0022546.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0024137.jpg,ISIC_0024137.jpg,cfe68ccd16149d191621b3f5942ebe05,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0024137.jpg,ISIC_0024137.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023658.jpg,ISIC_0023658.jpg,c5119d23f90adc40dc63bd547d9aae50,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023658.jpg,ISIC_0023658.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022208.jpg,ISIC_0022208.jpg,4741bc958083e4787ad1c80ccefccfe9,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022208.jpg,ISIC_0022208.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021701.jpg,ISIC_0021701.jpg,bdba21279cecb3f05c90f472ca39fce6,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021701.jpg,ISIC_0021701.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036269.jpg,ISIC_0036269.jpg,1f0a84e0849c322ec19fc00edaeba1db,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036269.jpg,ISIC_0036269.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0014976.jpg,ISIC_0014976.jpg,1ece54ea2575af2eb56cb90c5b8a535c,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0014976.jpg,ISIC_0014976.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022591.jpg,ISIC_0022591.jpg,c12331a16d101fc490d03d051ed6105f,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022591.jpg,ISIC_0022591.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036282.jpg,ISIC_0036282.jpg,51fbea329fd7902b2016f18fd563d7f5,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036282.jpg,ISIC_0036282.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021932.jpg,ISIC_0021932.jpg,124db26d7ee90fec211189c06c2c612b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021932.jpg,ISIC_0021932.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036296.jpg,ISIC_0036296.jpg,2235dc0c6f3503840553af17157b0700,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036296.jpg,ISIC_0036296.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015473.jpg,ISIC_0015473.jpg,e150a5de2f4f3ee3679cf92563b8eca0,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015473.jpg,ISIC_0015473.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017264.jpg,ISIC_0017264.jpg,26514931f89953abf635bd85247025ea,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017264.jpg,ISIC_0017264.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018172.jpg,ISIC_0018172.jpg,47e57a9ccb0c9a0f1292190c9cc20b97,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018172.jpg,ISIC_0018172.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022588.jpg,ISIC_0022588.jpg,2bdff485e22e144f255f365967c5c757,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022588.jpg,ISIC_0022588.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023696.jpg,ISIC_0023696.jpg,f9125926ce021ea94879e0b6f2647b75,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023696.jpg,ISIC_0023696.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036270.jpg,ISIC_0036270.jpg,3e153de3985ba076564313eaf82970a0,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036270.jpg,ISIC_0036270.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036264.jpg,ISIC_0036264.jpg,7b7e80c189cd14388fc241d73df932ea,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036264.jpg,ISIC_0036264.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0024106.jpg,ISIC_0024106.jpg,e709e81cd5dd7544918e25472ac88171,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0024106.jpg,ISIC_0024106.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0020360.jpg,ISIC_0020360.jpg,d0fb3668c680857967b65e3fc9dee9a0,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0020360.jpg,ISIC_0020360.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0014953.jpg,ISIC_0014953.jpg,5b4da3a1047ccc2c67c90f5f8a717c4f,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0014953.jpg,ISIC_0014953.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036258.jpg,ISIC_0036258.jpg,1f03b67f6577901288736c12428b1853,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036258.jpg,ISIC_0036258.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036099.jpg,ISIC_0036099.jpg,8098554c340d251c55332091310632cf,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036099.jpg,ISIC_0036099.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022007.jpg,ISIC_0022007.jpg,4a5aba04a5f68437b7a0bfe40e9064bc,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022007.jpg,ISIC_0022007.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036066.jpg,ISIC_0036066.jpg,aa05be470092c5f033a0f65bd5b4984c,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036066.jpg,ISIC_0036066.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0020764.jpg,ISIC_0020764.jpg,fda82f4cc6df4e59603a3be3f284fede,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0020764.jpg,ISIC_0020764.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036106.jpg,ISIC_0036106.jpg,59c99b299dbe3faee2b5f7d77e466ebd,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036106.jpg,ISIC_0036106.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036112.jpg,ISIC_0036112.jpg,31c380363db4f95ddd906e68e25ba5df,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036112.jpg,ISIC_0036112.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015085.jpg,ISIC_0015085.jpg,55606f98df10ccfca4cde5659f0dc1ca,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015085.jpg,ISIC_0015085.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021452.jpg,ISIC_0021452.jpg,fec2b5366c59f39828620c26d819ccb8,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021452.jpg,ISIC_0021452.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023912.jpg,ISIC_0023912.jpg,c14d6816ade0f0ddaab0593a2b795310,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023912.jpg,ISIC_0023912.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019324.jpg,ISIC_0019324.jpg,e17905e4336be41577bb3edb87e89453,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019324.jpg,ISIC_0019324.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017453.jpg,ISIC_0017453.jpg,6ccd8cac96af92e77526af20de530848,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017453.jpg,ISIC_0017453.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023090.jpg,ISIC_0023090.jpg,4dc4b0716d67371fc025f466920f511b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023090.jpg,ISIC_0023090.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018774.jpg,ISIC_0018774.jpg,ffd9b63148e6ca440f08520e53e31749,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018774.jpg,ISIC_0018774.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019481.jpg,ISIC_0019481.jpg,9f58d8e6ed69ed91594ff506f1f74acb,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019481.jpg,ISIC_0019481.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036304.jpg,ISIC_0036304.jpg,c7fccec285e000e870551b8d5eb94e86,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036304.jpg,ISIC_0036304.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036310.jpg,ISIC_0036310.jpg,64d2b7c8a656583fe6d4986bf905c05b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036310.jpg,ISIC_0036310.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036338.jpg,ISIC_0036338.jpg,fd56b0370319e9c8c8b63b36d33ab82b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036338.jpg,ISIC_0036338.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023721.jpg,ISIC_0023721.jpg,038380aed3186963082c26c8b20febaa,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023721.jpg,ISIC_0023721.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017485.jpg,ISIC_0017485.jpg,ee7b1deedd8cf7bd7f986f72007978d7,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017485.jpg,ISIC_0017485.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036311.jpg,ISIC_0036311.jpg,81850e778308c3bf953ad5f82d4ea103,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036311.jpg,ISIC_0036311.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036305.jpg,ISIC_0036305.jpg,408f5840d969675fa2a19705027e6c32,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036305.jpg,ISIC_0036305.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0020598.jpg,ISIC_0020598.jpg,66a9d6a42ffa47fa4e908e5d311d7306,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0020598.jpg,ISIC_0020598.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023522.jpg,ISIC_0023522.jpg,3c77a48f4fdd92c28369a02cc3661f67,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023522.jpg,ISIC_0023522.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021453.jpg,ISIC_0021453.jpg,110030af7d0eb7a833b676ef9dd767db,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021453.jpg,ISIC_0021453.jpg
